county,Amplitude,Phase Angle,Baseline,R2,Adjusted R2,Residuals Sum,Range,max_y,min_y
37023,0.14604866480134768,1.1439041774359748,0.4677311017952418,0.9391447185703579,0.9300164263559116,0.01699243825466164,0.2920973296026953,0.6137797207753459,0.32168284116397605
37025,0.16175314100692972,1.1797076500679209,0.4877788768961163,0.9432407798621032,0.9347268968414189,0.01939534511976009,0.32350628201385945,0.6495319125670426,0.3260260605276977
37027,0.1550817079188373,1.1962143251224509,0.4691245524976038,0.9363506467099986,0.9268032437164984,0.020157707324486587,0.3101634158376746,0.6242056583508684,0.3140428545307163
37029,0.17577512721467864,1.2634762944425644,0.480280141199275,0.9348618501164192,0.925091127633882,0.02663145403194729,0.3515502544293573,0.65605520277101,0.3045054710616901
37031,0.12005892081744733,1.1360550912768617,0.4410220997656888,0.9370537496058096,0.9276118120466812,0.011898365236904278,0.24011784163489466,0.5610809852246608,0.3209635181970015
37033,0.13828791200461554,1.1288940483723056,0.4197472309863444,0.9543363287677114,0.9474867780828679,0.011239433299540495,0.2765758240092311,0.5580349572382389,0.2814594757388978
37035,0.1544575181183486,1.1706605131581067,0.4641770083985889,0.9424806229522146,0.9338527163950467,0.017927536720105372,0.3089150362366972,0.618634085167421,0.30971953420523946
37037,0.10838958288051666,1.1127508210498211,0.41360319718170296,0.9369134245559014,0.9274504382392866,0.009707123119150271,0.2167791657610333,0.5219927161270548,0.3052138439660745
37039,0.1162692328009199,1.0455900334896169,0.4363300140678492,0.945339334033694,0.937140234138748,0.009549840463821131,0.2325384656018398,0.5525986847342298,0.32006078133875193
37041,0.11623088812896967,1.1143634105359579,0.4023724908848068,0.9335817010929052,0.9236189562568412,0.011795050783047843,0.2324617762579393,0.5186029557468854,0.2861416143156469
37043,0.12236574472991085,1.079389278675582,0.4389468303526744,0.9362756026467866,0.9267169430438046,0.012478973023179437,0.2447314894598217,0.5613125331350567,0.31658141400345474
37045,0.14596368575727647,1.1428195864643709,0.4652248153710555,0.9439226920240852,0.935511095827698,0.0155599226067648,0.2919273715145529,0.6111884948861936,0.3192617233581767
37047,0.1477392171842596,1.1399248309695922,0.4480715208884918,0.9485773024749437,0.9408638978461852,0.01454342081716736,0.2954784343685192,0.5958100271490518,0.3003323038374913
37049,0.11680447259756845,1.1468408501785743,0.44556581546835977,0.9391798419847746,0.9300568182824908,0.010863936788211454,0.2336089451951369,0.5623699051220016,0.32876136279407864
37051,0.10123429525989132,1.0378849563594867,0.4358464577322924,0.9435826714147684,0.9351200721269834,0.0074823567006354706,0.20246859051978264,0.5370806077418249,0.33461226900525576
37053,0.14683239296329148,1.2353163897489718,0.4514483502765085,0.9519895085823132,0.9447879348696604,0.013432955742759364,0.29366478592658296,0.5982804077223322,0.30461603175547725
37055,0.10655935798434564,1.052170775782565,0.4284122698843425,0.9286024246348396,0.9178927883300656,0.010671116854607657,0.2131187159686913,0.5349711832970101,0.3218529153949672
37057,0.16015194155480492,1.1743609037528429,0.4740488361487408,0.9378298335379214,0.9285043085686095,0.02093980303556224,0.32030388310960983,0.6342007745479978,0.3138975896725069
37059,0.1521867313167783,1.1772807394481617,0.4702176317657809,0.9429450904204024,0.9343868539834628,0.017261577234974675,0.3043734626335566,0.6224037995655844,0.31803091409094264
37061,0.12993353402085422,1.1820843567719859,0.4041202813439646,0.9401906705024072,0.9312192710777679,0.013232142415782952,0.25986706804170845,0.5340537162010284,0.2741869841474007
37063,0.10403322761970132,0.968008022744922,0.400092939540266,0.9480665653897186,0.9402765501981764,0.007203432259735583,0.20806645523940265,0.5041261150106291,0.2960599509072133
37065,0.09386253943356554,1.0301601865141197,0.4000180550345697,0.9305914379828482,0.9201801536802754,0.00801969123059593,0.18772507886713108,0.493880591327447,0.3061559065036661
37067,0.13451903218286018,1.0828933725358834,0.4510478140151293,0.9433694927948236,0.9348749167140472,0.01330430064055406,0.2690380643657204,0.5855663645261538,0.31652879660521194
37069,0.12214815687138986,1.179904436278835,0.4085658433817664,0.9431013563292506,0.9345665597786382,0.011089201562369084,0.2442963137427797,0.530713945775484,0.286417982184947
37071,0.15115312800303735,1.1474683742244691,0.47094112365021207,0.9441319098846256,0.9357516963673196,0.016624586400988045,0.3023062560060747,0.6220939692207941,0.3197881065907575
37073,0.13049162690158428,1.192638342799557,0.4085626445875877,0.957195461119206,0.9507747802870868,0.009387208418571621,0.26098325380316856,0.5390542308210908,0.2780713796146026
37075,0.08567871063640795,0.950712809268128,0.3662191235422474,0.9526777835219836,0.9455794510502812,0.004424811093968502,0.1713574212728159,0.4518975502405254,0.2805404268366309
37077,0.13533030576714405,1.168825028654102,0.4133056733147568,0.9462040914206996,0.9381347051338048,0.012819489269626049,0.2706606115342881,0.5486359582327398,0.2779758213291225
37079,0.1383678836108405,1.1971401309659746,0.4279429343392562,0.9409045009917776,0.9320401761405441,0.014827407371737876,0.27673576722168103,0.566310358439203,0.28957507301375274
37081,0.1308820362631501,1.0243452198947471,0.4498272491759982,0.945463366870352,0.9372828719009048,0.012054443608087544,0.2617640725263002,0.5807092502593042,0.3189455934860028
37083,0.08574522813846246,0.9792968488784941,0.3812679740596494,0.9404995714175536,0.9315745071301864,0.0056562419193754215,0.1714904562769249,0.4670131986211037,0.29552309559435663
37085,0.11708707818901555,1.1751345663003865,0.4291808723380109,0.94055702355232,0.9316405770851679,0.010670927236447695,0.2341741563780311,0.5462679311609175,0.3120941806986228
37087,0.1241939804175461,1.0486519673819503,0.43995091400775777,0.9471374990464396,0.9392081239034056,0.01051974983987265,0.2483879608350922,0.5641448935613612,0.31575750248680234
37089,0.14728882818610992,1.124424447051063,0.45971417467357895,0.9448338907677238,0.9365589743828824,0.015554124763026138,0.29457765637221983,0.6070030004515602,0.3124259934346409
37091,0.09722604098908247,1.0052472095230582,0.3863276119426768,0.9461290612882371,0.9380484204814729,0.006557349115181993,0.19445208197816494,0.4835536406022258,0.2891019100553444
37093,0.114798293411145,1.1136734632201941,0.4458182847328272,0.946935963208028,0.9389763576892324,0.009062610153645885,0.22959658682229,0.560616346523604,0.3310200653874645
37095,0.08695729944574299,0.999668944126806,0.37455885556505664,0.928760581033754,0.9180746681888172,0.007063414622913352,0.17391459889148594,0.4615160908452909,0.287601718058604
