GIDBG,phase_angle_variance,group_Q
40190043202,0.1161491613164139,1
40190043211,0.0367582087253641,3
40190043212,0.037493099554396,3
40190043221,0.0653165124645511,3
40190043222,0.0481193370627748,4
40190043223,0.0502267351939984,2
40190043261,0.0447657720116178,4
40190043331,0.0380015100540331,4
40190044071,0.0579230128865088,4
40190044072,0.0341310516062693,4
40190044112,0.0628935250803576,4
40190044141,0.0383852246392199,4
40190044152,0.1841069470772448,1
40190044212,0.022136591324581,4
40190044222,0.1406593611191499,1
40190044224,0.1695269493824126,1
40190044301,0.5384563551879799,2
40190045041,0.1014874167174734,2
40190045042,0.0585254263315629,2
40190045043,0.4177202121063171,1
40190045045,0.1744978610465556,1
40190045062,0.0538360787176243,3
40190045082,0.3853264297191524,2
40190045083,0.0526489740971824,3
40190045122,0.1066970323739448,3
40190045133,0.2908125586527905,2
40190046133,0.2679350720251806,1
40190046242,0.130625087146258,4
40210002071,0.0249212946193059,4
40210002101,0.0292039259052985,4
40210007001,0.3247235558934793,1
40210007003,0.2141351069019546,1
40210009011,0.0881671016773084,2
40210010002,0.1217933092088385,3
40210011004,0.039868919829249,4
40210013011,0.4037742684885901,2
40210013013,0.2158969565629264,2
40210013015,0.0487149963059822,4
40210013062,0.4078182992434736,4
40210013063,0.0477494800490042,4
40210014031,0.2363253185005841,4
40210014042,0.0895006318261128,3
40210014061,0.4943614487517593,2
40210014063,0.331558350652015,1
40210014072,0.1185813496842354,3
40210015001,0.576517248794901,2
40210015002,0.2904615643710742,2
40210015003,0.1044572222084508,3
40210016001,0.0621813852720868,3
40210016004,0.0499731362528182,3
40210019002,0.4195693706464397,3
40210020011,0.083973970228478,4
40210020012,0.1915955469127497,1
40210020031,0.158911782978375,2
40210020032,0.5921535641664049,1
40210021011,0.0928811259323018,3
40210021013,0.1132630989102578,3
40210022002,0.4652183832268853,1
40219414004,0.0846298424253157,3
40239661013,0.1703100700069486,2
40239661031,0.2438530868500389,1
40239661041,0.0303302334607074,4
40239661042,0.2030689543836284,2
40239661044,0.0515034203587062,2
40239661045,0.0411124764252497,3
40239661051,0.0930590043764317,3
40239661052,0.0720459873795154,1
40239661053,0.2481836320401661,1
40239661054,0.0546015087626039,3
40239661055,0.0551040776163171,2
40239661056,0.0723377333947972,2
40239662001,0.075221070141387,3
40239663011,0.0898463317677066,2
40239663013,0.2020247446757924,1
40239663021,0.8065252530509254,1
40239664011,0.4597758266391498,1
40239664012,0.2965650307820741,2
40250020021,0.0914662829290565,3
40270001001,0.4148624224526669,3
40270002001,0.2421697379571266,1
40270002002,0.1694471129372257,2
40270003012,0.3157728777191657,2
40270003021,0.2916300728925588,1
40270003022,0.4166153420908649,1
40270003023,0.4539738248016124,1
40270004023,0.4055722277778002,1
40270004031,0.217383666373836,2
40270004042,0.7487234226180574,1
40270004044,0.6507808354107276,1
40270005012,0.082604750529042,3
40270005021,0.2363575721793341,1
40270005022,0.1660898876078575,1
40270006004,0.1136330185604811,1
40270006005,0.238403923477103,4
40270007001,0.345354361254747,2
40270007002,0.2415963863536046,2
40270007003,0.6184974519238908,1
40270008001,0.3947505397821193,1
40270008004,0.1627943357253369,2
40270009011,0.1274110349142415,3
40270009012,0.1277791925825444,2
40270009022,0.1110916428254469,2
40270009051,0.2613476657968343,1
40270009052,0.0497280100522852,4
40270009053,0.046608135529038,2
40270009054,0.0573204891091355,2
40270009071,0.0849383782840282,3
40270009072,0.0567260296577629,3
40270009073,0.1087013663536669,2
40270009081,0.0718068202280938,2
40270010032,0.5515588416643055,1
40270010041,0.4112106347528721,1
40270010042,0.6798353968397085,1
40270010043,0.5968759078934379,1
40270011002,0.1255211113216527,2
40270011003,0.1148477217031712,1
40270012002,0.3565067160045539,1
40270109131,0.0716028260264476,3
40270109142,0.7145910084698036,4
40270112011,0.1791911213364709,2
40270112021,0.1002222290570986,2
40270114031,0.4180260075017752,2
40270114032,0.1459760498629394,3
40270114051,0.1155031564679339,2
40270114052,0.1988988540418441,1
40270114061,0.117684848283329,3
40270114062,0.1214173272846382,3
40270114063,0.1514024295775486,2
40270115031,0.3446115535193791,1
40270115032,0.0843503659265158,3
40270115041,0.0641404980386777,4
40270115042,0.0455260659531852,4
40270115043,0.2581430635792037,1
40270116002,0.0780979701245138,4
40270116003,0.3599000023170682,2
40270118001,0.4082604657914897,1
40270118003,0.0624739723550661,3
50070202032,0.1961093392665604,4
50070202051,0.0358770496666106,4
50070202052,0.0230202045599566,4
50070202062,0.0545413090319353,4
50070202063,0.0245130454863818,4
50070203011,0.0698049709417948,3
50070203021,0.0620660165972537,2
50070203022,0.0771575619016904,3
50159505002,0.0967580142649164,4
50330205011,0.0987154432432636,2
51190020021,0.1455549391851738,2
51190041072,0.1451879849146224,2
51190042202,0.1194499431292878,2
51310001004,0.2182620992345736,3
51310002002,0.2073009960485976,1
51310004002,0.2732604702126319,1
51310005011,0.1724097861061838,3
51310005022,0.2081618045876586,2
51330803001,0.0563387123810602,4
51330803003,0.1053203173764503,2
51330803004,0.3197343543910426,3
51430102001,0.036845016214153,4
51430102002,0.0463393980947728,4
51430103011,0.1521269643040495,3
51430103021,0.2882157446842744,2
51430103023,0.0230369848743523,4
51430103024,0.0376474195319648,4
51430104014,0.0598244992566288,2
51430104031,0.051191608189912,4
60014059011,0.2086706499218253,1
60014061001,0.1556608116771326,1
60014061002,0.1304307475094905,1
60014061004,0.1183234973131673,2
60014062013,0.0506642324217634,2
60014062014,0.0635303557236012,2
60014062021,0.1761770079013746,1
60014062023,0.0383347111081388,3
60014065003,0.0649847734892503,3
60014071011,0.0795784064746812,4
60014071023,0.2105400309095143,2
60014072001,0.20783083648676,2
60014072002,0.1953609390364244,4
60014072003,0.2437497054619616,1
60014072004,0.1204828612459393,2
60014073001,0.0955967127974211,1
60014073002,0.1523053647005349,3
60014074001,0.0417113167312575,3
60014074002,0.1467928290371043,2
60014074003,0.2049358698266668,1
60014075001,0.0651319658782703,2
60014075002,0.0636115963742555,3
60014076003,0.0991333352856306,1
60014076004,0.0640749183567361,3
60014085001,0.0876692740395663,1
60014085005,0.1247076539635286,4
60014086001,0.076292308555497,3
60014086003,0.060068219078396,2
60014087003,0.0627258803053377,3
60014087004,0.0610036026944319,1
60014088001,0.0951252415534438,2
60014089001,0.23595046125814,2
60014089002,0.0747403759059877,3
60014090003,0.0435204997766326,3
60014091001,0.2631165661617512,1
60014091002,0.0805283205914638,1
60014092002,0.1608759519758389,1
60014093001,0.1821841268161221,4
60014093002,0.0428146311856561,2
60014093004,0.2633009575406909,1
60014094001,0.4428758919995529,1
60014094002,0.253125677001269,4
60014094003,0.1008966177473475,2
60014095001,0.1039195990119375,3
60014095002,0.0929370394214285,2
60014096001,0.2276692030597712,1
60014096003,0.2246715905153756,1
60014096004,0.1135589173049581,1
60014096005,0.1305699532840829,2
60014097002,0.078388083924938,3
60014097004,0.1428724600040892,2
60014102001,0.0717508770043348,3
60014103001,0.3079624197646489,1
